time(ms),x-accel,y-accel,z-accel
1.5425050000001647E7,0.073471,-0.883224,-0.386612
1.545219999999972E7,0.15062,-0.942322,-0.537109
1.5479380000000674E7,0.062363,-0.980179,-0.443268
1.5506530000002386E7,-0.267883,-1.013947,-0.189743
1.5533670000000712E7,-0.24971,-0.969803,0.053833
1.5560820000002423E7,-0.082047,-0.973206,0.036987
1.5587970000000495E7,-0.71373,-0.882523,-1.088333
1.561515000000145E7,1.149277,-0.735718,2.566574
1.564230000000316E7,0.834885,-1.309052,-0.130157
1.5669450000001233E7,-0.065872,-0.862015,0.014313
1.5696600000002945E7,-0.539307,-1.40303,0.488083
1.5723750000001019E7,-0.449234,-1.126434,0.116028
1.575094000000172E7,-0.027695,-1.169342,-0.015411
1.5778089999999793E7,-0.215317,-1.043976,0.541183
1.5805240000001505E7,-0.251617,-1.071976,0.403503
1.5832390000003215E7,-0.261002,-1.176712,-0.165848
1.5859540000001289E7,-0.294754,-1.228104,-0.3311
1.5886720000002243E7,-0.156494,-1.537552,-0.199417
1.5913870000000315E7,-0.022232,-1.252914,0.019836
1.5941020000002027E7,0.330215,-1.202255,0.816574
1.59681700000001E7,1.201599,-2.716461,0.431793
1.5995310000002064E7,0.782486,-0.691757,-0.081116
1.6022500000002764E7,0.632706,-1.577179,-0.505615
1.6049650000000838E7,-0.312622,-0.447693,-0.505814
1.6076790000002801E7,-0.634689,-0.149399,-0.189056
1.6103940000000875E7,-0.544388,-0.319351,0.252441
1.6131090000002587E7,-0.197021,-0.715118,0.155762
1.615827999999965E7,0.250168,-0.985168,0.127167
1.6185430000001362E7,0.43486,-1.152573,0.260712
1.6212580000003072E7,0.62262,-1.512833,0.334793
1.6239730000001146E7,0.718155,-1.704514,0.426376
1.6266880000002857E7,0.395584,-1.794373,0.186996
1.629406999999992E7,0.345093,-2.350464,0.224457
1.6321220000001632E7,0.34407,-1.751343,1.095413
1.6348359999999957E7,0.45343,-0.933212,1.390549
1.6375510000001669E7,1.088455,-0.433868,1.560272
1.6402659999999741E7,1.281113,-0.097702,1.220306
1.6429850000000443E7,1.326889,-1.554413,0.530533
1.6457000000002153E7,0.508102,-1.53624,-0.633194
1.6484150000000227E7,-0.261932,-0.766571,-0.404663
1.6511300000001939E7,-0.23999,-3.323135,0.402939
1.6538450000000011E7,-0.828461,-1.219391,1.896591
1.6565640000000712E7,-0.594193,-0.833801,-0.074921
1.6592790000002423E7,-0.483475,-0.825638,-0.6203
1.6619940000000497E7,-0.209717,-0.919296,-0.706711
1.664709000000221E7,0.076904,-1.003876,-0.279434
1.6674240000000281E7,-0.008606,-0.95961,-0.089294
1.6701430000000983E7,-0.140991,-1.063187,0.001419
1.6728580000002693E7,-0.202072,-1.010452,-0.034103
1.6755730000000767E7,-0.14267,-1.05249,-0.024048
1.6782890000002228E7,-0.09642,-1.009033,0.066467
1.6810040000000298E7,0.018723,-1.143509,0.047104
1.6837230000001E7,-0.020493,-1.027344,-0.019455
1.6864380000002712E7,-0.064545,-0.950775,-0.021622
1.6891530000000786E7,-0.037308,-1.012466,0.016418
1.6918680000002496E7,-0.065308,-1.088821,0.172241
1.694583000000057E7,-0.142776,-1.07901,0.179123
1.697302000000127E7,-0.236877,-1.16597,0.166977
1.700017000000298E7,-0.300903,-1.394653,-0.058746
1.7027320000001054E7,-0.512787,-1.570251,-0.237015
1.7054470000002764E7,-0.35463,-1.704895,0.028458
1.708162000000084E7,0.086517,-1.897141,0.042587
1.710881000000154E7,1.306061,-1.951218,0.899963
1.7135960000003252E7,0.824982,-1.137329,-0.378586
1.7163110000001326E7,0.446136,-0.984726,-0.728333
1.719011000000319E7,-0.301834,-0.225021,-0.363449
1.721726000000126E7,-0.630188,-0.157043,-0.030563
1.7244440000002213E7,-0.643585,-0.254944,0.45076
1.7271600000000034E7,-0.305145,-0.761215,0.29718
1.7298750000001747E7,0.139267,-1.033081,0.586731
1.732589999999982E7,0.140335,-1.182404,0.380295
1.7353060000001278E7,0.075592,-1.463486,0.404037
1.7380250000001978E7,0.011047,-1.700394,0.341507
1.7407400000000052E7,-0.13443,-1.880981,0.266434
1.7434550000001762E7,-0.179169,-1.949677,0.336563
1.7461710000003222E7,0.113602,-1.556122,0.970383
1.7488860000001296E7,0.786118,-0.803894,1.773819
1.7516050000001997E7,1.612198,-0.166794,1.998322
1.754320000000007E7,1.7005,-0.40184,1.007431
1.757035000000178E7,1.02774,-1.641342,-1.376968
1.7597499999999855E7,-0.096146,-0.865387,-0.212585
1.7624650000001565E7,0.113159,-2.42984,1.288086
1.7651840000002265E7,-0.211014,-0.834076,1.277817
1.767899000000034E7,-0.323959,-1.472107,0.11351
1.7706140000002053E7,-0.383575,-0.817413,-0.498154
1.7733290000000123E7,-0.104324,-1.017563,-0.452271
1.7760440000001837E7,0.019318,-1.025879,-0.233597
1.7787630000002537E7,-0.108246,-0.98085,-0.104996
1.781478000000061E7,-0.14621,-1.006485,-0.040314
1.7841920000002574E7,-0.050323,-1.020309,0.029739
1.7869080000000395E7,-0.031891,-1.029968,0.030136
1.7896230000002105E7,-0.049057,-1.052261,0.049408
1.792341000000306E7,-0.062958,-1.036087,0.134872
1.7950560000001132E7,-0.019165,-0.971878,0.148743
1.7977710000002842E7,-0.056946,-1.071548,0.028183
1.8004860000000916E7,-0.119431,-1.14653,-0.13884
1.803201000000263E7,-0.198746,-1.143921,-0.068329
1.805919999999969E7,-0.21344,-1.111938,0.243515
1.8086350000001404E7,-0.331955,-1.318451,0.302765
1.8113500000003114E7,-0.554352,-1.64978,-0.029709
1.814065000000119E7,-0.570679,-1.836166,-0.348602
1.8167810000002645E7,-0.204895,-1.633301,-0.314407
1.8194980000000216E7,1.130081,-2.209167,0.67923
1.8222140000001673E7,1.034866,-1.265579,0.012604
1.8249289999999747E7,0.970551,-1.536713,-0.652451
1.8276440000001457E7,-0.016037,-0.18837,-0.51796
1.830359000000317E7,-0.380722,-0.201767,-0.288986
1.833078000000023E7,-0.452393,-0.494553,0.255112
1.8357930000001945E7,-0.348846,-0.915649,0.493851
1.8385080000000015E7,0.028244,-0.972809,0.786758
1.841223000000173E7,0.20166,-1.266281,0.402039
1.8439379999999803E7,0.295883,-1.49585,0.353012
1.8466570000000503E7,0.078186,-1.576706,0.417923
1.8493720000002213E7,-0.109238,-1.768097,0.433105
1.8520870000000287E7,0.015335,-1.848343,0.825912
1.8548030000001743E7,0.494751,-1.118179,1.4646
1.8575179999999817E7,1.087479,-0.76207,1.356934
1.860236000000077E7,1.523758,-0.326355,1.704788
1.862952000000223E7,1.440491,-0.415497,0.963135
1.8656670000000305E7,0.564941,-1.687378,-0.323746
1.8683820000002015E7,-0.951065,-1.00177,-2.507278
1.871097000000009E7,-0.405029,-1.530411,-0.086288
1.8738150000001043E7,-1.053665,-1.858475,2.789246
1.87653100000025E7,-0.137939,-0.988007,0.531174
1.8792460000000574E7,0.047989,-1.072708,-0.363693
1.8819600000002537E7,-0.163666,-0.946426,-0.851334
1.8846760000000358E7,0.015656,-1.009094,-0.553757
1.8873950000001058E7,-0.01268,-1.005173,-0.084961
1.890110000000277E7,-0.145615,-1.004471,0.078278
1.8928250000000846E7,-0.189972,-1.030258,-0.011261
1.8955410000002302E7,-0.145523,-1.033218,-0.092468
1.8982560000000376E7,-0.068726,-1.019165,0.072632
1.9009750000001077E7,0.010437,-0.954071,0.123779
1.9036900000002787E7,0.101776,-0.931839,-0.004852
1.906405000000086E7,0.080734,-0.977661,-0.087769
1.9091200000002574E7,-0.033966,-1.075699,-0.00209
1.9118350000000644E7,-0.210464,-1.118668,0.113968
1.914554000000135E7,-0.289413,-1.121521,0.213943
1.917269000000306E7,-0.479324,-1.32222,0.320786
1.9199840000001132E7,-0.733398,-1.538437,-0.091248
1.9226980000003096E7,-0.529251,-1.737518,-0.282318
1.925413000000117E7,-0.256805,-1.662735,-0.342072
1.928132000000187E7,1.012299,-2.409073,0.600754
1.9308469999999944E7,0.824081,-0.722214,0.292084
1.9335620000001654E7,0.668045,-1.627533,-1.0746
1.9362769999999728E7,-0.004288,-0.360657,-0.75589
1.938991000000169E7,-0.492477,-0.103104,-0.539886
1.9417090000002645E7,-0.251541,-0.634354,-0.018921
1.944424000000072E7,-0.103348,-1.186905,0.388382
1.947139000000243E7,-0.04039,-1.033279,0.560638
1.9498540000000503E7,0.11084,-1.404358,0.427597
1.9525690000002213E7,0.183182,-1.603241,0.212082
1.9552870000003166E7,0.209427,-1.7453,0.094437
1.958002000000124E7,0.050766,-2.077103,0.229813
1.960717000000295E7,-0.04834,-1.636276,0.687775
1.9634310000001278E7,0.687134,-0.919907,1.761215
1.9661460000002988E7,1.334076,-0.562271,1.663223
1.9688640000000305E7,1.517715,-0.281067,1.189819
1.9715790000002015E7,1.504456,-1.18869,0.364548
1.974294000000009E7,0.642258,-0.999481,-0.219528
1.97700900000018E7,-0.492996,-0.688446,-0.164963
1.9797239999999873E7,-1.277313,-4.538956,1.04364
1.9824420000000827E7,-0.543106,-0.579117,2.107025
1.985157000000254E7,-0.171661,-1.311752,-0.122665
1.9878710000000864E7,-0.109238,-0.907715,-0.863724
1.9905860000002578E7,0.279648,-1.026932,-0.428436
1.99330000000009E7,0.024261,-1.035553,0.123184
1.9960190000001602E7,-0.358215,-1.097641,0.240631
1.998732999999993E7,-0.380707,-1.026917,-0.040787
2.0014470000001892E7,-0.066589,-0.988434,-0.19133
2.0041619999999966E7,0.014816,-0.995743,-0.036407
2.0068770000001676E7,-0.097992,-1.002945,0.154694
2.009595000000263E7,-0.096207,-1.002686,0.12561
2.0123090000000957E7,-0.00386,-0.981415,0.051712
2.0150240000002667E7,-0.01886,-0.899307,0.083466
2.017739000000074E7,0.035614,-0.988312,0.115128
2.0204530000002705E7,0.013016,-1.015915,0.093109
2.023171999999977E7,-0.143936,-1.052826,0.207062
2.0258860000001732E7,-0.276291,-1.219131,0.188507
2.0286009999999806E7,-0.517899,-1.365158,-0.031891
2.031315000000177E7,-0.45932,-1.43309,-0.171219
2.0340299999999844E7,-0.297394,-1.534607,-0.165375
2.0367480000000797E7,0.239182,-1.678543,0.485535
2.0394630000002507E7,1.401367,-2.525436,0.620956
2.0421770000000834E7,1.195358,-1.353439,-0.007568
2.0448920000002544E7,0.941177,-1.451263,-0.632126
2.047606000000087E7,-0.078934,-0.235992,-0.398834
2.0503250000001572E7,-0.504929,-0.10144,-0.144913
2.0530389999999896E7,-0.479706,-0.282654,0.264145
2.055754000000161E7,-0.291626,-0.599472,0.359879
2.0584679999999933E7,0.081741,-1.233902,0.264038
2.0611830000001647E7,0.248917,-1.092422,0.344009
2.06390100000026E7,0.28154,-1.379395,0.404175
2.0666140000001177E7,0.274155,-1.757278,0.367569
2.0693310000002384E7,0.084152,-2.053543,0.481552
2.072045000000071E7,0.218582,-2.176544,0.618713
2.074760000000242E7,0.221039,-1.408264,1.295975
2.077479000000312E7,1.123657,-0.617722,2.103363
2.080193000000145E7,1.595444,0.155121,1.816559
2.0829069999999773E7,1.66954,-0.663452,0.712723
2.0856220000001486E7,0.39325,-1.674896,-0.977524
2.088335999999981E7,-0.375244,-0.813599,-0.430832
2.0910540000000764E7,-0.330551,-2.327026,0.91153
2.0937690000002477E7,0.075684,-0.744583,2.576782
2.096484000000055E7,-0.297424,-1.076706,-0.102219
2.0991980000002515E7,-0.4496,-0.93132,-0.73996
2.101913000000059E7,-0.174896,-0.993057,-0.585617
2.104631000000154E7,-0.05278,-1.04129,-0.07048
2.1073460000003252E7,-0.12854,-1.064087,0.154816
2.1100610000001326E7,-0.217468,-1.020447,-0.05246
2.112774999999965E7,-0.096207,-1.011612,-0.138397
2.1154900000001363E7,-0.018936,-1.022888,-0.0466
2.1182080000002317E7,-0.006943,-1.025894,0.12323
2.1209230000000387E7,0.044144,-1.007263,0.200729
2.1236370000002354E7,0.058792,-0.947998,0.038651
2.1263520000000425E7,0.053818,-0.909454,-0.014496
2.129067000000214E7,0.021774,-1.067123,0.029099
2.1317850000003092E7,-0.09874,-1.108261,0.113663
2.1345000000001162E7,-0.225494,-1.057922,0.171738
2.137214000000313E7,-0.276138,-1.133942,0.208832
2.13992900000012E7,-0.40889,-1.446777,-0.071304
2.1426430000003166E7,-0.538788,-1.456757,-0.157578
2.1453620000000227E7,-0.334747,-1.762085,-0.36499
2.148076000000219E7,0.210922,-1.571075,0.454834
2.1507910000000264E7,1.454361,-2.679321,0.664886
2.1535060000001978E7,0.68222,-1.444519,-0.536652
2.15622000000003E7,0.804825,-1.326492,-0.460526
2.1589380000001255E7,0.096878,-0.453293,-0.37616
2.161653000000297E7,-0.43132,-0.196442,-0.247086
2.164368000000104E7,-0.332611,-0.29892,0.184174
2.1670820000003006E7,-0.092743,-0.628052,0.308014
2.1697970000001077E7,0.12413,-1.078217,0.27037
2.172515000000203E7,0.173798,-1.209488,0.508438
2.1752300000000104E7,0.142075,-1.48317,0.316025
2.1779440000002068E7,0.240295,-1.829498,0.305466
2.180659000000014E7,0.030731,-2.179886,0.36763
2.1833730000002105E7,0.140747,-1.974854,1.10817
2.1860920000002805E7,0.690552,-0.959442,1.881042
2.1888060000001132E7,1.753571,-0.427505,2.556107
2.1915200000003096E7,1.643524,0.330841,1.157104
2.194235000000117E7,0.992111,-1.49556,-0.306992
2.1969490000003133E7,-0.187225,-1.137207,-0.942291
2.1996680000000197E7,0.138077,-1.45105,0.987
2.2023830000001907E7,0.934082,-1.888687,3.978119
2.2050970000000235E7,-0.574661,-0.965088,0.064865
2.2078110000002198E7,-0.620651,-0.973816,-0.579849
2.2105250000000525E7,-0.525131,-0.977249,-0.468765
2.213243000000148E7,-0.053177,-1.040009,-0.047989
2.215958000000319E7,-0.084015,-1.15477,0.147385
2.2186570000001665E7,-0.181091,-1.01593,-0.026062
2.2213709999999993E7,-0.169479,-0.931595,-0.086685
2.2240860000001702E7,0.030838,-0.989624,-0.0681
2.2268040000002656E7,0.088852,-1.000397,-0.054184
2.2295180000000983E7,0.019775,-0.997894,0.033707
2.2322330000002693E7,-0.044022,-0.992035,0.125381
2.234947000000102E7,-0.03923,-0.880585,0.11322
2.237662000000273E7,0.056732,-0.951004,0.091995
2.2403800000000045E7,0.108719,-1.009064,0.079498
2.243095000000176E7,0.061905,-1.013321,0.115372
2.2458090000000082E7,-0.116333,-1.094788,0.291458
2.2485240000001796E7,-0.221069,-1.238663,0.092941
2.251238000000012E7,-0.383392,-1.335098,0.058212
2.2539560000001073E7,-0.480682,-1.668854,-0.166229
2.256670000000304E7,-0.240112,-1.542389,0.010574
2.2593840000001363E7,0.531555,-1.890839,0.780533
2.262097999999969E7,1.235626,-2.141815,0.116318
2.26481300000014E7,0.781357,-0.985031,-0.208496
2.2675310000002354E7,0.680344,-1.265854,-0.502396
2.270245000000068E7,0.060532,-0.274857,-0.352478
2.272960000000239E7,-0.31015,-0.020813,-0.180145
2.275674000000072E7,-0.315216,-0.429764,0.155319
2.278389000000243E7,-0.106201,-0.920044,0.314957
2.2811069999999747E7,0.087692,-0.890579,0.51384
2.2838220000001457E7,0.121506,-1.34967,0.564362
2.2865359999999784E7,0.269928,-1.477615,0.227005
2.2892510000001494E7,0.152985,-1.700363,0.496475
2.2919660000003204E7,0.014191,-1.849579,0.387756
2.294684000000052E7,0.15802,-1.574387,0.762405
2.297399000000223E7,0.313049,-1.175491,1.272903
2.300113000000056E7,0.714783,-0.738083,1.443604
2.302828000000227E7,1.090897,-0.41423,1.2547
2.3055430000000343E7,1.267502,-0.36412,1.183426
2.3082610000001296E7,0.750702,-1.258896,0.309387
2.3109760000003006E7,0.052185,-2.121445,-1.130539
2.313691000000108E7,-0.504959,-1.43042,-0.580002
2.3164039999999657E7,-0.678604,-2.052246,0.878387
2.3191210000000864E7,-0.281448,-1.132187,1.609268
2.3218390000001818E7,0.03038,-0.937851,-0.05571
2.3245539999999892E7,-0.08812,-0.954315,-0.762848
2.3272680000001855E7,0.062576,-1.098999,-0.440125
2.329982999999993E7,-0.038528,-1.020416,0.156448
2.332698000000164E7,-0.209686,-1.021973,0.387695
2.3354160000002593E7,-0.269562,-1.019897,-0.158646
2.338130000000092E7,-0.146759,-1.026688,-0.191956
2.340845000000263E7,-0.082352,-1.050537,0.065323
2.3435590000000957E7,-0.084793,-1.042374,0.116379
2.3462740000002667E7,-0.013885,-1.003601,-0.006714
2.3489919999999985E7,0.013855,-0.92334,-0.118057
2.351706000000195E7,0.045349,-1.002899,-0.067245
2.3544210000000022E7,-0.001068,-1.07933,0.071579
2.3571350000001986E7,-0.168472,-1.066193,0.122742
2.359850000000006E7,-0.290375,-1.08519,0.200378
2.362569000000076E7,-0.321655,-1.143173,0.306198
2.3652830000002723E7,-0.454865,-1.49176,-0.060776
2.367997000000105E7,-0.422516,-1.416412,-0.225479
2.370712000000276E7,-0.142868,-1.460175,-0.239594
2.3734270000000834E7,0.565018,-1.843079,0.500565
2.3761460000001535E7,1.541214,-2.334824,0.319824
2.378859999999986E7,1.178986,-1.370361,-0.384811
2.3815750000001572E7,0.591644,-1.101044,-0.703232
2.3842889999999896E7,-0.214401,-0.153427,-0.374283
2.387004000000161E7,-0.5289,-0.136993,-0.059555
2.3897220000002563E7,-0.434647,-0.392715,0.380386
2.3924370000000637E7,-0.08989,-1.34343,0.423477
2.3951520000002347E7,0.113632,-1.068176,0.590134
2.397867000000042E7,0.149353,-1.243851,0.414307
2.400582000000213E7,0.274902,-1.641983,0.388718
2.4033000000003085E7,0.188828,-1.818634,0.589905
2.406015000000116E7,0.108246,-2.035568,0.493256
2.408730000000287E7,0.222397,-1.816452,0.898392
2.4114450000000942E7,0.509903,-1.013748,1.360596
2.4141590000002906E7,1.426331,-0.514359,1.95813
2.416877999999997E7,1.5681,0.061142,1.206009
2.419593000000168E7,1.769409,-1.316147,0.294662
2.4223070000000007E7,-0.030853,-1.762375,-1.1651
2.4250220000001717E7,-0.476944,-0.812088,-0.415848
2.427736999999979E7,-0.382538,-2.716949,0.278549
2.4304550000000745E7,-0.456909,-1.264633,2.228104
2.4331700000002455E7,-0.01355,-1.078903,0.345657
2.4358840000000782E7,-0.022812,-0.941833,-0.413574
2.4385990000002492E7,-0.160095,-0.951889,-0.729431
2.441313000000082E7,-0.181595,-0.87291,-0.694443
2.444032000000152E7,-0.037003,-1.046616,-0.250717
2.4467459999999847E7,-0.149994,-1.018021,0.137527
2.4494610000001557E7,-0.305496,-1.070587,0.201569
2.452176000000327E7,-0.258575,-1.072403,-0.007767
2.4548900000001594E7,-0.131073,-1.038757,0.035217
2.4576090000002295E7,-0.01152,-1.010986,0.108261
2.460324000000037E7,0.047318,-0.98526,-0.096039
2.4630380000002332E7,0.032822,-0.903717,-0.089569
2.4657530000000406E7,-0.026001,-1.045227,0.121338
2.4684680000002116E7,-0.080719,-1.065582,0.216507
2.471186000000307E7,-0.089569,-0.958313,0.13974
2.4739010000001144E7,-0.204742,-1.067719,0.164551
2.4766160000002857E7,-0.249603,-1.207611,-0.086594
2.4793310000000928E7,-0.414352,-1.584351,-0.14241
2.4820450000002895E7,-0.487961,-1.481567,-0.077911
2.4847639999999955E7,-0.114136,-1.703018,0.169373
2.487479000000167E7,0.838547,-2.535736,0.71489
2.4901929999999993E7,1.012695,-1.34552,-0.023911
2.4929080000001706E7,0.811295,-1.364029,-0.645996
2.495622000000003E7,0.217148,-0.733627,-0.449005
2.4983400000000983E7,-0.429337,-0.231125,-0.23378
2.5010550000002693E7,-0.498444,-0.193146,0.077194
2.503769000000102E7,-0.050476,-1.021194,0.229843
2.506484000000273E7,0.218018,-0.695435,0.197403
2.5091980000001058E7,0.330948,-1.058456,0.273926
2.511916000000201E7,0.248734,-1.355804,0.479004
2.514630000000034E7,0.345551,-1.635117,0.229355
2.517345000000205E7,0.315613,-1.883682,0.19397
2.5200590000000376E7,0.29599,-2.34993,0.228409
2.5227740000002086E7,0.358871,-1.572586,1.542465
2.525492000000304E7,1.012207,-0.465836,1.930771
2.5282060000001367E7,1.843811,0.124741,2.091354
2.5309210000003077E7,1.855316,-0.74498,0.648224
2.533636000000115E7,0.452621,-1.638748,-1.08403
2.5363500000003114E7,-0.305313,-0.966339,-0.603867
2.539069000000018E7,-0.293396,-1.279984,0.848557
2.541784000000189E7,0.556519,-1.353683,2.862839
2.5444980000000216E7,-0.437561,-1.063141,-0.058701
2.5472130000001926E7,-0.390564,-0.993103,-0.545715
2.549928E7,-0.184219,-0.988632,-0.564224
2.5526460000000954E7,-0.033051,-1.050507,-0.021591
2.5553610000002664E7,-0.090836,-1.196167,0.313461
2.5580760000000738E7,-0.222443,-1.082611,0.195602
2.56079000000027E7,-0.146667,-0.932663,-0.123444
2.563506000000052E7,0.089432,-0.971741,-0.219116
2.566223000000173E7,0.131058,-0.985931,-0.025711
2.5689379999999803E7,0.053482,-1.016373,0.088333
2.5716530000001512E7,0.018692,-0.884933,0.050095
2.5743680000003222E7,0.052231,-0.864365,-0.013489
2.577082000000155E7,0.056015,-1.081772,-0.025589
2.579801000000225E7,-0.08725,-1.034836,0.044968
2.5825150000000577E7,-0.245056,-1.070251,0.220093
2.5852300000002287E7,-0.361008,-1.238419,0.240524
2.5879440000000615E7,-0.466965,-1.64621,-0.045883
2.5906580000002578E7,-0.564438,-1.613922,-0.325943
2.5933759999999892E7,-0.188248,-1.510376,-0.112274
2.5960900000001855E7,0.563934,-2.022751,0.611221
2.598804999999993E7,1.361969,-3.185516,0.348831
2.6015200000001643E7,0.692535,-0.629837,-0.281036
2.6042349999999713E7,0.611786,-1.036072,-0.573792
2.6069530000000667E7,-0.161087,-0.109879,-0.629654
2.609668000000238E7,-0.385803,-0.049088,-0.311371
2.6123820000000704E7,-0.194778,-0.555038,0.149078
2.6150970000002418E7,0.046631,-1.096893,0.509293
2.617811000000074E7,0.139832,-0.944366,0.422348
2.6205300000001445E7,0.160034,-1.385086,0.339401
2.623243999999977E7,0.257965,-1.767776,0.377197
2.6259590000001483E7,0.377808,-2.058411,0.557358
2.6286729999999806E7,0.164856,-1.962753,0.61203
2.631388000000152E7,0.536087,-1.338028,1.128586
2.634106000000247E7,1.148926,-0.7043,1.720398
2.6368210000000544E7,1.487228,0.079712,1.590683
2.6395350000002507E7,1.468719,-1.19455,0.495651
2.642250000000058E7,0.365952,-0.939713,-0.334839
2.6449640000002544E7,-0.399979,-1.091309,-0.932739
2.6476819999999862E7,-0.492538,-1.920609,-0.112686
2.6503960000001825E7,0.151321,-0.857788,2.605377
2.65311099999999E7,-0.404648,-1.472595,0.540268
2.6558250000001863E7,-0.177475,-0.94281,-0.325638
2.658539000000019E7,-0.115646,-1.006973,-0.538498
2.6612570000001144E7,-0.004471,-1.067719,-0.12999
2.6639710000003107E7,-0.21814,-1.023193,-0.048553
2.666686000000118E7,-0.351746,-0.987473,-0.306473
2.6694000000003144E7,-0.217606,-0.964478,-0.301666
2.672115000000122E7,-0.066498,-1.007965,0.019333
2.6748330000002168E7,-0.109741,-0.972733,0.17778
2.6775470000000495E7,0.173447,-1.007584,0.257721
2.6802620000002205E7,0.071213,-0.965622,-0.023712
2.6829760000000533E7,0.053986,-0.925354,0.067398
2.6856900000002496E7,0.04361,-0.914291,0.236359
2.6884079999999814E7,0.086166,-0.971695,0.212387
2.6911230000001524E7,0.117416,-0.999924,0.113235
2.693836999999985E7,-0.005203,-1.009293,0.16925
2.696552000000156E7,-0.106659,-1.069916,0.195648
2.699265999999989E7,-0.228302,-1.203812,-0.034348
2.701985000000059E7,-0.45372,-1.435333,-0.0186
2.70470000000023E7,-0.431641,-1.452866,0.001434
2.7074140000000626E7,-0.175186,-1.418823,0.180969
2.7101290000002336E7,0.385834,-1.590805,0.864807
2.712844000000041E7,1.115677,-2.329254,0.235016
2.7155620000001363E7,1.031891,-0.538498,0.224747
2.7182630000002973E7,0.888657,-1.573944,-0.511719
2.7209780000001047E7,0.116974,-0.304413,-0.347397
2.723692000000301E7,-0.294693,0.01918,-0.31192
2.7264070000001084E7,-0.31488,-0.413193,0.075027
2.7291250000002038E7,-0.160095,-1.097778,0.553741
2.7318390000000365E7,-0.191193,-0.977142,0.620773
2.7345540000002075E7,0.00856,-1.238388,0.397629
2.7372680000000402E7,0.244202,-1.450897,0.290131
2.7399830000002112E7,0.308411,-1.624176,0.265106
2.7427020000002813E7,0.376892,-1.813507,0.407303
2.7454170000000887E7,0.401215,-1.82132,0.282913
2.7481320000002597E7,0.273087,-1.556503,0.677322
2.750847000000067E7,0.36467,-1.158203,1.055954
2.753562000000238E7,0.810379,-0.565781,1.497269
2.75627999999997E7,1.168121,-0.132233,1.335907
2.758995000000141E7,1.34938,-1.409088,0.564926
2.7617089999999736E7,0.589142,-0.901001,0.059891
2.7644240000001445E7,-0.143082,-1.25679,-0.943878
2.7671379999999773E7,-0.911789,-0.311722,-0.820847
2.7698560000000726E7,-0.716492,-2.899124,0.330078
2.7725710000002436E7,-0.887787,-2.318085,0.799774
2.775286000000051E7,-0.577698,-1.555008,1.035065
2.7780000000002474E7,-0.108566,-0.892685,0.010223
2.7807150000000548E7,-0.016144,-0.927979,-0.531616
2.78343300000015E7,0.11264,-0.953705,-0.538498
2.786148000000321E7,-0.21312,-0.89888,-0.423355
2.788862000000154E7,-0.313339,-0.977463,-0.199249
2.791577000000325E7,-0.309158,-0.99408,0.019165
2.7942910000001576E7,-0.24765,-0.978912,0.081406
2.797009000000253E7,-0.154495,-0.970093,-0.056992
2.7997240000000603E7,-0.1418,-0.977142,-0.168716
2.8024380000002567E7,-0.160706,-0.993103,-0.090485
2.805153000000064E7,-0.162628,-1.006668,-0.05249
2.807868000000235E7,-0.205917,-0.988358,-0.075806
2.810587000000305E7,-0.180878,-0.99852,-0.113037
2.813300000000163E7,-0.159882,-0.988129,-0.11377
2.816016000000309E7,-0.156479,-1.012177,-0.08902
2.8187310000001162E7,-0.141174,-0.999893,-0.042465
2.8214460000002872E7,-0.116913,-0.99736,-0.042572
2.824164000000019E7,-0.037903,-0.991348,-0.062119
2.8268780000002153E7,-0.01886,-1.006317,-0.053375
2.8295930000000227E7,-0.066147,-1.023026,0.050995
2.8323080000001937E7,-0.001251,-1.045395,0.041275
2.8350220000000264E7,-0.068268,-1.032333,-0.126785
2.8377410000000965E7,-0.095444,-1.141251,-0.093719
2.8404550000002928E7,-0.218964,-1.142273,0.139145
2.8431700000001002E7,-0.192017,-1.029724,0.224548
2.8458840000002965E7,0.003494,-0.929062,0.20961
2.848599000000104E7,0.17688,-0.89444,0.188766
2.8513170000001993E7,0.285751,-0.916382,0.279297
2.8540310000000317E7,0.276825,-0.91507,0.298462
2.856746000000203E7,0.16423,-0.92868,0.266418
2.8594610000000104E7,0.074875,-0.947556,0.306305
2.8621750000002068E7,0.091354,-0.964844,0.296906
2.8648940000002768E7,0.124771,-0.957108,0.308258
2.8676090000000842E7,0.130722,-0.952316,0.329254
2.8703230000002805E7,0.137634,-0.954803,0.316345
2.873038000000088E7,0.162018,-0.946457,0.303955
2.875753000000259E7,0.181,-0.987976,0.304916
2.8784709999999903E7,0.172745,-1.023376,0.257156
2.8811860000001617E7,0.285233,-1.0383,0.449814
2.883900999999969E7,0.277863,-1.005157,0.592606
2.88661600000014E7,0.232193,-0.643723,0.444458
2.889331000000311E7,0.196976,-0.75267,0.314468
2.8920500000000175E7,-0.210373,-0.999146,0.007874
2.894764000000214E7,-0.236633,-0.887848,0.1147
2.8974790000000212E7,-0.069473,-0.873291,0.384018
2.9001940000001922E7,0.148895,-1.065887,0.467819
2.9029089999999996E7,0.36998,-0.998459,0.702072
2.9056280000000697E7,0.414124,-0.93811,0.581635
2.908343000000241E7,0.271805,-0.872223,0.498306
2.9110570000000734E7,0.149261,-0.90155,0.376373
2.9137720000002448E7,0.046783,-0.895645,0.381485
2.9164870000000518E7,0.035095,-0.904846,0.315109
